# lower_burn_idx, upper_idx, energy, intensity
1 1 -3.5355e-02 1.9165e-03
1 3 -2.6517e-02 3.3462e-06
1 17 2.4898e+00 1.1851e-05
1 19 2.4987e+00 1.9644e-08
7 5 -4.7741e-02 -2.8281e-08
7 7 -3.8903e-02 -7.5285e-06
7 9 -3.0064e-02 -3.0155e-08
7 23 2.4863e+00 -4.6598e-08
8 8 -4.0131e-02 -8.8987e-07
9 7 -4.8924e-02 -7.5293e-06
9 8 -4.1559e-02 -8.8985e-07
9 9 -4.0085e-02 -1.8795e-03
9 11 -3.1246e-02 -7.0596e-06
9 23 2.4763e+00 -4.3810e-08
9 25 2.4851e+00 -1.1636e-05
9 27 2.4939e+00 -4.1479e-08
11 9 -5.0106e-02 -2.6521e-08
11 11 -4.1267e-02 -7.0673e-06
11 13 -3.2429e-02 -2.1230e-08
11 27 2.4839e+00 -4.3758e-08
23 23 7.5743e-02 -4.0376e-08
25 9 -2.4506e+00 -5.2392e-08
25 23 6.5723e-02 -3.7988e-08
25 25 7.4564e-02 -9.9486e-06
25 27 8.3404e-02 -3.5616e-08
27 27 7.3384e-02 -3.7549e-08
1 0 -4.4194e-02 9.0725e-07
1 1 -4.2721e-02 1.9165e-03
1 3 -3.3882e-02 3.3462e-06
1 17 2.4825e+00 1.1851e-05
1 19 2.4913e+00 1.9644e-08
8 6 -5.6335e-02 -2.8280e-08
8 8 -4.7496e-02 -7.0596e-06
8 10 -3.8657e-02 -2.6516e-08
8 24 2.4777e+00 -4.3703e-08
10 8 -5.7517e-02 -7.0673e-06
10 10 -4.8679e-02 -1.8833e-03
10 11 -4.7205e-02 -8.9167e-07
10 12 -3.9840e-02 -5.6574e-06
10 24 2.4677e+00 -4.1129e-08
10 26 2.4765e+00 -1.1660e-05
10 28 2.4854e+00 -3.3245e-08
11 11 -4.8633e-02 -8.9165e-07
12 10 -5.8700e-02 -1.6998e-08
12 12 -4.9861e-02 -5.6693e-06
