# lower_burn_idx, upper_idx, energy, intensity
1 10 2.4810e+00 1.3463e-07
5 5 -5.7763e-02 -9.9002e-09
6 5 -6.7784e-02 -3.9745e-08
6 6 -5.8945e-02 -1.3256e-05
6 7 -5.0106e-02 -2.3210e-08
6 14 2.4662e+00 -8.2081e-08
7 5 -7.7805e-02 -9.9474e-09
7 6 -6.8966e-02 -1.3297e-05
7 7 -6.0127e-02 -7.6160e-03
7 14 2.4562e+00 -7.7405e-08
7 15 2.4651e+00 -4.7160e-05
14 14 5.5709e-02 -7.1124e-08
15 7 -2.4707e+00 -2.1255e-07
15 14 4.5688e-02 -6.7120e-08
15 15 5.4529e-02 -4.0325e-05
2 0 0.0000e+00 1.0020e-08
2 1 8.8388e-03 2.2929e-05
2 2 1.7678e-02 7.6315e-03
2 3 2.6517e-02 2.8636e-05
2 4 3.5355e-02 2.8603e-08
2 9 2.5340e+00 1.3336e-07
2 10 2.5429e+00 4.7223e-05
2 11 2.5517e+00 1.6819e-07
0 0 2.0042e-02 -7.6162e-03
0 1 2.8881e-02 -1.3298e-05
0 2 3.7720e-02 -9.9521e-09
0 8 2.5452e+00 -4.7097e-05
0 9 2.5541e+00 -7.8063e-08
1 0 1.0021e-02 -2.3222e-08
1 1 1.8860e-02 -1.3259e-05
1 2 2.7699e-02 -3.9754e-08
1 9 2.5440e+00 -8.2021e-08
8 0 -2.3905e+00 -2.1200e-07
8 8 1.3468e-01 -4.0274e-05
8 9 1.4352e-01 -6.7037e-08
9 9 1.3350e-01 -7.0388e-08
2 0 -8.8388e-03 1.0020e-08
2 1 0.0000e+00 2.2929e-05
2 2 8.8388e-03 7.6315e-03
2 3 1.7678e-02 2.8636e-05
2 4 2.6517e-02 2.8603e-08
2 9 2.5252e+00 1.3336e-07
2 10 2.5340e+00 4.7223e-05
2 11 2.5429e+00 1.6819e-07
0 0 1.1204e-02 -1.3337e-05
0 1 2.0042e-02 -2.3286e-08
0 8 2.5364e+00 -8.2475e-08
1 0 1.1824e-03 -1.3299e-05
1 1 1.0021e-02 -7.5932e-03
1 2 1.8860e-02 -2.2766e-05
1 3 2.7699e-02 -2.1310e-08
1 8 2.5264e+00 -7.7327e-08
1 9 2.5352e+00 -4.6972e-05
1 10 2.5440e+00 -1.3368e-07
3 3 7.6564e-03 -2.1241e-08
8 8 1.2584e-01 -7.1470e-08
9 1 -2.4005e+00 -2.1143e-07
9 8 1.1582e-01 -6.7055e-08
9 9 1.2466e-01 -4.0165e-05
9 10 1.3350e-01 -1.1480e-07
10 10 1.2348e-01 -1.2066e-07
2 0 -1.7678e-02 1.0020e-08
2 1 -8.8388e-03 2.2929e-05
2 2 0.0000e+00 7.6315e-03
2 3 8.8388e-03 2.8636e-05
2 4 1.7678e-02 2.8603e-08
2 9 2.5163e+00 1.3336e-07
2 10 2.5252e+00 4.7223e-05
2 11 2.5340e+00 1.6819e-07
0 0 2.3648e-03 -8.3409e-07
0 1 1.1204e-02 -1.4563e-09
0 8 2.5275e+00 -5.1579e-09
1 0 -7.6564e-03 -3.3318e-06
1 1 1.1824e-03 -1.9024e-03
1 2 1.0021e-02 -5.7038e-06
1 3 1.8860e-02 -5.3390e-09
1 8 2.5175e+00 -1.9373e-08
1 9 2.5264e+00 -1.1768e-05
1 10 2.5352e+00 -3.3493e-08
3 1 -1.8860e-02 -6.6677e-09
3 2 -1.0021e-02 -8.9002e-06
3 3 -1.1824e-03 -2.3693e-03
3 4 7.6564e-03 -9.4900e-06
3 5 1.6495e-02 -8.8886e-09
3 10 2.5152e+00 -5.1777e-08
3 11 2.5240e+00 -1.4665e-05
3 12 2.5328e+00 -5.5750e-08
4 3 -1.1204e-02 -9.4768e-09
4 4 -2.3648e-03 -2.3657e-06
4 5 6.4740e-03 -8.8856e-09
4 12 2.5228e+00 -1.4645e-08
8 8 1.1700e-01 -4.5292e-09
9 1 -2.4094e+00 -5.3682e-08
9 8 1.0698e-01 -1.7025e-08
9 9 1.1582e-01 -1.0198e-05
9 10 1.2466e-01 -2.9146e-08
10 1 -2.4194e+00 -5.3081e-08
10 2 -2.4105e+00 -1.7603e-05
10 3 -2.4017e+00 -6.6939e-08
10 8 9.6962e-02 -3.9891e-09
10 9 1.0580e-01 -9.5763e-06
10 10 1.1464e-01 -3.3437e-03
10 11 1.2348e-01 -1.1960e-05
10 12 1.3233e-01 -1.1389e-08
11 3 -2.4117e+00 -6.6257e-08
11 10 1.0462e-01 -4.5060e-08
11 11 1.1346e-01 -1.2584e-05
11 12 1.2230e-01 -4.8044e-08
12 12 1.1228e-01 -1.2613e-08
2 0 -2.6517e-02 1.0020e-08
2 1 -1.7678e-02 2.2929e-05
2 2 -8.8388e-03 7.6315e-03
2 3 0.0000e+00 2.8636e-05
2 4 8.8388e-03 2.8603e-08
2 9 2.5075e+00 1.3336e-07
2 10 2.5163e+00 4.7223e-05
2 11 2.5252e+00 1.6819e-07
1 1 -7.6564e-03 -2.1326e-08
3 1 -2.7699e-02 -2.1257e-08
3 2 -1.8860e-02 -2.8375e-05
3 3 -1.0021e-02 -7.5533e-03
3 4 -1.1824e-03 -3.0255e-05
3 5 7.6564e-03 -2.8338e-08
3 10 2.5063e+00 -1.6507e-07
3 11 2.5152e+00 -4.6752e-05
3 12 2.5240e+00 -1.7773e-07
4 3 -2.0042e-02 -1.2121e-07
4 4 -1.1204e-02 -3.0258e-05
4 5 -2.3648e-03 -1.1365e-07
4 12 2.5140e+00 -1.8732e-07
5 5 -1.2386e-02 -2.8359e-08
10 10 1.0580e-01 -1.5228e-07
11 3 -2.4206e+00 -2.1047e-07
11 10 9.5784e-02 -1.4313e-07
11 11 1.0462e-01 -3.9973e-05
11 12 1.1347e-01 -1.5261e-07
12 12 1.0345e-01 -1.6074e-07
2 0 -3.5355e-02 1.0020e-08
2 1 -2.6517e-02 2.2929e-05
2 2 -1.7678e-02 7.6315e-03
2 3 -8.8388e-03 2.8636e-05
2 4 0.0000e+00 2.8603e-08
2 9 2.4987e+00 1.3336e-07
2 10 2.5075e+00 4.7223e-05
2 11 2.5163e+00 1.6819e-07
3 2 -2.7699e-02 -1.1323e-07
3 3 -1.8860e-02 -3.0143e-05
3 4 -1.0021e-02 -1.2074e-07
3 11 2.5063e+00 -1.8657e-07
4 2 -3.7720e-02 -2.8227e-08
4 3 -2.8881e-02 -3.0146e-05
4 4 -2.0042e-02 -7.5253e-03
4 5 -1.1204e-02 -2.8265e-05
4 6 -2.3648e-03 -2.1180e-08
4 11 2.4963e+00 -1.7541e-07
4 12 2.5051e+00 -4.6587e-05
4 13 2.5140e+00 -1.6607e-07
5 4 -3.0064e-02 -1.0619e-07
5 5 -2.1225e-02 -2.8296e-05
5 6 -1.2386e-02 -8.5001e-08
5 13 2.5040e+00 -1.7520e-07
6 6 -2.2407e-02 -2.1239e-08
11 11 9.5786e-02 -1.6166e-07
12 4 -2.4306e+00 -2.0977e-07
12 11 8.5765e-02 -1.5210e-07
12 12 9.4606e-02 -3.9833e-05
12 13 1.0345e-01 -1.4260e-07
13 13 9.3426e-02 -1.5034e-07
2 0 -4.4194e-02 1.0020e-08
2 1 -3.5355e-02 2.2929e-05
2 2 -2.6516e-02 7.6315e-03
2 3 -1.7678e-02 2.8636e-05
2 4 -8.8388e-03 2.8603e-08
2 9 2.4898e+00 1.3336e-07
2 10 2.4987e+00 4.7223e-05
2 11 2.5075e+00 1.6819e-07
3 3 -2.7699e-02 -2.8233e-08
4 3 -3.7720e-02 -1.1323e-07
4 4 -2.8881e-02 -2.8265e-05
4 5 -2.0042e-02 -1.0616e-07
4 12 2.4963e+00 -1.7498e-07
5 3 -4.7741e-02 -2.8254e-08
5 4 -3.8903e-02 -2.8296e-05
5 5 -3.0064e-02 -7.5403e-03
5 6 -2.1225e-02 -2.2651e-05
5 7 -1.2386e-02 -9.9002e-09
5 12 2.4863e+00 -1.6468e-07
5 13 2.4951e+00 -4.6687e-05
5 14 2.5040e+00 -1.3311e-07
6 5 -4.0085e-02 -6.8057e-08
6 6 -3.1246e-02 -2.2699e-05
6 7 -2.2407e-02 -3.9745e-08
6 14 2.4939e+00 -1.4055e-07
7 7 -3.2429e-02 -9.9473e-09
12 12 8.5767e-02 -1.5162e-07
13 5 -2.4406e+00 -2.1027e-07
13 12 7.5747e-02 -1.4279e-07
13 13 8.4588e-02 -3.9918e-05
13 14 9.3428e-02 -1.1430e-07
14 14 8.3408e-02 -1.2061e-07
2 0 -5.3033e-02 1.0020e-08
2 1 -4.4194e-02 2.2929e-05
2 2 -3.5355e-02 7.6315e-03
2 3 -2.6516e-02 2.8636e-05
2 4 -1.7678e-02 2.8603e-08
2 9 2.4810e+00 1.3336e-07
2 10 2.4898e+00 4.7223e-05
