# lower_burn_idx, upper_idx, energy, intensity
11 43 2.4934e+00 -1.0921e-08
13 13 -3.3007e-02 -2.4247e-07
14 14 -3.3043e-02 -2.2223e-07
15 11 -4.1835e-02 -1.7633e-06
15 13 -3.4512e-02 -2.4247e-07
15 14 -3.4470e-02 -2.2223e-07
15 15 -3.2997e-02 -4.6940e-04
15 19 -2.4158e-02 -1.8802e-06
15 43 2.4833e+00 -1.0258e-08
15 47 2.4922e+00 -2.9053e-06
15 51 2.5010e+00 -1.1045e-08
19 19 -3.4179e-02 -1.8804e-06
19 51 2.4910e+00 -1.1641e-08
47 15 -2.4435e+00 -1.3079e-08
47 47 8.1650e-02 -2.4841e-06
0 0 -3.5355e-02 4.7888e-04
0 1 -3.3882e-02 2.2670e-07
0 2 -3.3840e-02 2.4737e-07
0 4 -2.6517e-02 8.3611e-07
0 32 2.4898e+00 2.9614e-06
12 12 -3.8903e-02 -1.8802e-06
12 44 2.4863e+00 -1.1638e-08
16 12 -4.8924e-02 -1.8804e-06
16 16 -4.0085e-02 -4.6940e-04
16 17 -3.8611e-02 -2.2224e-07
16 18 -3.8570e-02 -2.4246e-07
16 20 -3.1246e-02 -1.7631e-06
16 44 2.4763e+00 -1.0942e-08
16 48 2.4851e+00 -2.9060e-06
16 52 2.4939e+00 -1.0359e-08
17 17 -4.0039e-02 -2.2223e-07
18 18 -4.0075e-02 -2.4246e-07
20 20 -4.1267e-02 -1.7650e-06
20 52 2.4839e+00 -1.0928e-08
44 44 7.5743e-02 -1.0084e-08
48 16 -2.4506e+00 -1.3085e-08
48 48 7.4564e-02 -2.4846e-06
0 0 -3.6829e-02 4.7888e-04
0 1 -3.5355e-02 2.2670e-07
0 2 -3.5314e-02 2.4737e-07
0 4 -2.7990e-02 8.3611e-07
0 32 2.4883e+00 2.9614e-06
13 13 -4.0330e-02 -1.8802e-06
13 45 2.4849e+00 -1.1638e-08
16 16 -4.1559e-02 -2.2224e-07
17 13 -5.0351e-02 -1.8804e-06
17 16 -4.2986e-02 -2.2223e-07
17 17 -4.1513e-02 -4.6940e-04
17 19 -3.9997e-02 -2.4246e-07
17 21 -3.2674e-02 -1.7631e-06
17 45 2.4748e+00 -1.0942e-08
17 49 2.4837e+00 -2.9060e-06
17 53 2.4925e+00 -1.0359e-08
19 19 -4.1502e-02 -2.4246e-07
21 21 -4.2695e-02 -1.7650e-06
21 53 2.4825e+00 -1.0928e-08
45 45 7.4315e-02 -1.0084e-08
49 17 -2.4520e+00 -1.3085e-08
49 49 7.3136e-02 -2.4847e-06
0 0 -3.6871e-02 4.7888e-04
0 1 -3.5397e-02 2.2670e-07
0 2 -3.5355e-02 2.4737e-07
0 4 -2.8032e-02 8.3611e-07
0 32 2.4883e+00 2.9614e-06
14 14 -4.0408e-02 -1.8802e-06
14 46 2.4848e+00 -1.1637e-08
16 16 -4.1600e-02 -2.4246e-07
18 14 -5.0429e-02 -1.8804e-06
18 16 -4.3106e-02 -2.4246e-07
18 18 -4.1590e-02 -4.6940e-04
18 19 -4.0117e-02 -2.2224e-07
18 22 -3.2751e-02 -1.7631e-06
18 46 2.4748e+00 -1.0941e-08
18 50 2.4836e+00 -2.9059e-06
18 54 2.4924e+00 -1.0359e-08
19 19 -4.1544e-02 -2.2223e-07
22 22 -4.2773e-02 -1.7650e-06
22 54 2.4824e+00 -1.0928e-08
46 46 7.4239e-02 -1.0084e-08
50 18 -2.4521e+00 -1.3084e-08
50 50 7.3059e-02 -2.4846e-06
0 0 -3.8344e-02 4.7888e-04
0 1 -3.6871e-02 2.2670e-07
0 2 -3.6829e-02 2.4737e-07
0 4 -2.9506e-02 8.3611e-07
0 32 2.4868e+00 2.9614e-06
15 15 -4.1835e-02 -1.8802e-06
15 47 2.4833e+00 -1.1637e-08
17 17 -4.3028e-02 -2.4246e-07
