# lower_burn_idx, upper_idx, energy, intensity
6 22 2.6494e-02 -3.8950e-03
6 22 2.8541e-02 -3.8950e-03
6 22 2.9006e-02 3.9006e-03
6 22 3.1123e-02 3.9006e-03
6 22 3.7624e-02 -5.6345e-06
6 22 3.9671e-02 -5.6345e-06
6 22 3.9741e-02 -3.8950e-03
6 22 4.1787e-02 -3.8950e-03
6 22 5.0871e-02 -5.6345e-06
6 22 5.2918e-02 -5.6345e-06
6 22 5.2988e-02 -3.8950e-03
6 22 5.5034e-02 -3.8950e-03
6 23 -4.1497e-02 5.6427e-06
6 23 -3.9741e-02 -8.1510e-09
6 23 -3.9380e-02 5.6427e-06
6 23 -3.7694e-02 -8.1510e-09
6 23 -3.7624e-02 -5.6345e-06
6 23 -3.5577e-02 -5.6345e-06
6 23 -3.1123e-02 5.6427e-06
6 23 -2.9006e-02 5.6427e-06
6 23 -2.6494e-02 -8.1510e-09
6 23 -2.4447e-02 -8.1510e-09
6 23 -2.4377e-02 -5.6345e-06
6 23 -2.2330e-02 -5.6345e-06
6 23 -2.0748e-02 5.6427e-06
6 23 -1.8632e-02 5.6427e-06
6 23 -1.3247e-02 -8.1510e-09
6 23 -1.1200e-02 -8.1510e-09
6 23 -1.1130e-02 -5.6345e-06
6 23 -1.0374e-02 5.6427e-06
6 23 -9.0836e-03 -5.6345e-06
6 23 -8.2577e-03 5.6427e-06
6 23 0.0000e+00 5.6427e-06
6 23 2.0468e-03 -5.6427e-06
6 23 2.1165e-03 5.6427e-06
6 23 4.1633e-03 -5.6427e-06
6 23 1.0374e-02 5.6427e-06
6 23 1.2491e-02 5.6427e-06
6 23 1.3247e-02 -8.1510e-09
6 23 1.5294e-02 -8.1510e-09
6 23 1.5363e-02 -5.6345e-06
6 23 1.7410e-02 -5.6345e-06
6 23 2.0748e-02 5.6427e-06
6 23 2.2865e-02 5.6427e-06
6 23 2.6494e-02 -8.1510e-09
6 23 2.8541e-02 -8.1510e-09
6 23 2.8610e-02 -5.6345e-06
6 23 3.0657e-02 -5.6345e-06
6 23 3.1123e-02 5.6427e-06
6 23 3.3239e-02 5.6427e-06
6 23 3.9741e-02 -8.1510e-09
6 23 4.1787e-02 -8.1510e-09
6 23 4.1857e-02 -5.6345e-06
6 23 4.3904e-02 -5.6345e-06
6 23 5.2988e-02 -8.1510e-09
6 23 5.5034e-02 -8.1510e-09
6 23 5.5104e-02 -5.6345e-06
6 23 5.7151e-02 -5.6345e-06
7 22 -4.3904e-02 -5.6345e-06
7 22 -4.3613e-02 5.6427e-06
7 22 -4.1857e-02 -5.6345e-06
7 22 -4.1787e-02 -8.1510e-09
7 22 -4.1497e-02 5.6427e-06
7 22 -3.9741e-02 -8.1510e-09
7 22 -3.3239e-02 5.6427e-06
7 22 -3.1123e-02 5.6427e-06
7 22 -3.0657e-02 -5.6345e-06
7 22 -2.8610e-02 -5.6345e-06
7 22 -2.8541e-02 -8.1510e-09
7 22 -2.6494e-02 -8.1510e-09
7 22 -2.2865e-02 5.6427e-06
7 22 -2.0748e-02 5.6427e-06
7 22 -1.7410e-02 -5.6345e-06
7 22 -1.5363e-02 -5.6345e-06
7 22 -1.5294e-02 -8.1510e-09
