# gs_idx, es_idx, energy, intensity
1 0 2.8050e-02 -1.5234e-05
1 0 2.9235e-02 -1.5285e-05
1 0 3.0420e-02 -1.5255e-05
1 0 3.1605e-02 -5.1515e-08
1 0 3.7400e-02 -1.5234e-05
1 0 3.8585e-02 -1.5285e-05
1 0 3.9770e-02 -1.5255e-05
1 0 4.6751e-02 -1.5234e-05
1 0 4.7935e-02 -1.5234e-05
1 0 5.6101e-02 -3.0064e-08
1 1 -1.7559e-01 7.7302e-03
1 1 -1.7441e-01 7.7302e-03
1 1 -1.6742e-01 7.7302e-03
1 1 -1.6624e-01 7.7302e-03
1 1 -1.6506e-01 7.7302e-03
1 1 -1.5926e-01 7.7302e-03
1 1 -1.5807e-01 7.7302e-03
1 1 -1.5689e-01 7.7302e-03
1 1 -1.5109e-01 7.7302e-03
1 1 -1.4991e-01 7.7302e-03
1 1 -1.4872e-01 7.7302e-03
1 1 -1.4292e-01 7.7302e-03
1 1 -1.4174e-01 7.7302e-03
1 1 -1.4056e-01 7.7302e-03
1 1 -1.3475e-01 7.7302e-03
1 1 -1.3357e-01 7.7302e-03
1 1 -1.3239e-01 7.7302e-03
1 1 -1.3121e-01 -7.3925e-08
1 1 -1.2766e-01 -4.3090e-05
1 1 -1.2658e-01 7.7302e-03
1 1 -1.2540e-01 7.7302e-03
1 1 -1.2422e-01 7.7302e-03
1 1 -1.2304e-01 -1.0304e-02
1 1 -1.2186e-01 -1.0298e-05
1 1 -1.1831e-01 7.7302e-03
1 1 -1.1723e-01 7.7302e-03
1 1 -1.1605e-01 7.7302e-03
1 1 -1.1487e-01 -2.3147e-02
1 1 -1.1369e-01 -7.3972e-05
1 1 -1.1251e-01 -7.3925e-08
1 1 -1.0788e-01 -7.7178e-03
1 1 -1.0670e-01 -1.1595e-02
1 1 -1.0552e-01 -1.1574e-02
1 1 -1.0434e-01 -3.6986e-05
1 1 -1.0316e-01 -3.6963e-08
1 1 -9.8534e-02 -7.7055e-03
1 1 -9.7353e-02 -7.7404e-03
1 1 -9.6172e-02 -7.7267e-03
1 1 -9.4991e-02 -2.4690e-05
1 1 -9.3809e-02 -2.4642e-08
1 1 -8.9185e-02 -7.7055e-03
1 1 -8.8004e-02 -7.7302e-03
1 1 -8.6822e-02 -7.7158e-03
1 1 -8.5641e-02 -2.4658e-05
1 1 -7.9835e-02 -7.7055e-03
1 1 -7.8654e-02 -7.7302e-03
1 1 -7.7473e-02 -7.7158e-03
1 1 -7.0486e-02 -7.7055e-03
1 1 -6.9305e-02 -7.7055e-03
1 1 -6.1137e-02 -1.4390e-05
1 1 -5.0177e-02 7.7302e-03
1 1 -4.8992e-02 7.7302e-03
1 1 -4.2011e-02 7.7302e-03
1 1 -4.0827e-02 7.7302e-03
1 1 -3.9642e-02 7.7302e-03
1 1 -3.3846e-02 7.7302e-03
1 1 -3.2661e-02 7.7302e-03
1 1 -3.1476e-02 7.7302e-03
1 1 -2.5681e-02 7.7302e-03
1 1 -2.4496e-02 7.7302e-03
1 1 -2.3311e-02 7.7302e-03
1 1 -1.7515e-02 7.7302e-03
1 1 -1.6331e-02 7.7302e-03
1 1 -1.5146e-02 7.7302e-03
1 1 -9.3501e-03 7.7302e-03
1 1 -8.1653e-03 7.7302e-03
1 1 -6.9805e-03 7.7302e-03
1 1 -5.7957e-03 -8.2533e-08
1 1 -2.2413e-03 -4.5523e-05
1 1 -1.1848e-03 7.7302e-03
1 1 0.0000e+00 7.7302e-03
1 1 1.1848e-03 7.7302e-03
1 1 2.3696e-03 -1.0304e-02
1 1 3.5544e-03 -1.0881e-05
1 1 7.1089e-03 7.7302e-03
1 1 8.1653e-03 7.7302e-03
1 1 9.3501e-03 7.7302e-03
1 1 1.0535e-02 -2.3145e-02
1 1 1.1720e-02 -7.8158e-05
1 1 1.2905e-02 -8.2533e-08
1 1 1.7515e-02 -7.7171e-03
1 1 1.8700e-02 -1.1595e-02
1 1 1.9885e-02 -1.1572e-02
1 1 2.1070e-02 -3.9079e-05
1 1 2.2255e-02 -4.1267e-08
1 1 2.6866e-02 -7.7041e-03
1 1 2.8050e-02 -7.7410e-03
1 1 2.9235e-02 -7.7265e-03
1 1 3.0420e-02 -2.6090e-05
1 1 3.1605e-02 -2.7511e-08
1 1 3.6216e-02 -7.7041e-03
1 1 3.7400e-02 -7.7302e-03
1 1 3.8585e-02 -7.7150e-03
1 1 3.9770e-02 -2.6053e-05
1 1 4.5566e-02 -7.7041e-03
1 1 4.6751e-02 -7.7301e-03
1 1 4.7935e-02 -7.7149e-03
1 1 5.4916e-02 -7.7041e-03
1 1 5.6101e-02 -7.7041e-03
1 1 6.4266e-02 -1.5204e-05
1 2 -1.6743e-01 2.6163e-05
1 2 -1.6624e-01 2.6163e-05
1 2 -1.5926e-01 2.6163e-05
1 2 -1.5808e-01 2.6163e-05
1 2 -1.5690e-01 2.6163e-05
1 2 -1.5109e-01 2.6163e-05
1 2 -1.4991e-01 2.6163e-05
1 2 -1.4873e-01 2.6163e-05
1 2 -1.4292e-01 2.6163e-05
1 2 -1.4174e-01 2.6163e-05
1 2 -1.4056e-01 2.6163e-05
1 2 -1.3475e-01 2.6163e-05
1 2 -1.3357e-01 2.6163e-05
1 2 -1.3239e-01 2.6163e-05
1 2 -1.2659e-01 2.6163e-05
1 2 -1.2540e-01 2.6163e-05
1 2 -1.2422e-01 2.6163e-05
1 2 -1.1950e-01 -1.4584e-07
1 2 -1.1842e-01 2.6163e-05
1 2 -1.1724e-01 2.6163e-05
1 2 -1.1605e-01 2.6163e-05
1 2 -1.1487e-01 -3.4875e-05
1 2 -1.1369e-01 -3.4854e-08
1 2 -1.1015e-01 2.6163e-05
1 2 -1.0907e-01 2.6163e-05
1 2 -1.0789e-01 2.6163e-05
1 2 -1.0671e-01 -7.8342e-05
1 2 -1.0552e-01 -2.5036e-07
1 2 -9.9718e-02 -2.6121e-05
1 2 -9.8537e-02 -3.9244e-05
1 2 -9.7356e-02 -3.9171e-05
1 2 -9.6175e-02 -1.2518e-07
1 2 -9.0369e-02 -2.6080e-05
1 2 -8.9188e-02 -2.6198e-05
1 2 -8.8006e-02 -2.6151e-05
1 2 -8.6825e-02 -8.3565e-08
1 2 -8.1019e-02 -2.6079e-05
1 2 -7.9838e-02 -2.6163e-05
1 2 -7.8657e-02 -2.6114e-05
1 2 -7.7476e-02 -8.3454e-08
1 2 -7.1670e-02 -2.6079e-05
1 2 -7.0489e-02 -2.6163e-05
1 2 -6.9308e-02 -2.6114e-05
1 2 -6.2321e-02 -2.6079e-05
1 2 -6.1140e-02 -2.6079e-05
1 2 -5.2971e-02 -4.8704e-08
1 2 -4.2011e-02 2.6163e-05
1 2 -4.0827e-02 2.6163e-05
1 2 -3.3846e-02 2.6163e-05
1 2 -3.2661e-02 2.6163e-05
1 2 -3.1476e-02 2.6163e-05
1 2 -2.5681e-02 2.6163e-05
1 2 -2.4496e-02 2.6163e-05
1 2 -2.3311e-02 2.6163e-05
1 2 -1.7515e-02 2.6163e-05
1 2 -1.6331e-02 2.6163e-05
1 2 -1.5146e-02 2.6163e-05
1 2 -9.3501e-03 2.6163e-05
1 2 -8.1653e-03 2.6163e-05
1 2 -6.9805e-03 2.6163e-05
1 2 -1.1848e-03 2.6163e-05
1 2 0.0000e+00 2.6163e-05
1 2 1.1848e-03 2.6163e-05
1 2 5.9241e-03 -1.5407e-07
1 2 6.9805e-03 2.6163e-05
1 2 8.1653e-03 2.6163e-05
1 2 9.3501e-03 2.6163e-05
1 2 1.0535e-02 -3.4875e-05
1 2 1.1720e-02 -3.6828e-08
1 2 1.5274e-02 2.6163e-05
1 2 1.6331e-02 2.6163e-05
1 2 1.7515e-02 2.6163e-05
1 2 1.8700e-02 -7.8334e-05
1 2 1.9885e-02 -2.6453e-07
1 2 2.5681e-02 -2.6119e-05
1 2 2.6866e-02 -3.9244e-05
1 2 2.8050e-02 -3.9167e-05
1 2 2.9235e-02 -1.3227e-07
1 2 3.5031e-02 -2.6075e-05
1 2 3.6216e-02 -2.6200e-05
1 2 3.7400e-02 -2.6151e-05
1 2 3.8585e-02 -8.8301e-08
1 2 4.4381e-02 -2.6075e-05
1 2 4.5566e-02 -2.6163e-05
1 2 4.6751e-02 -2.6112e-05
1 2 4.7935e-02 -8.8177e-08
1 2 5.3731e-02 -2.6075e-05
1 2 5.4916e-02 -2.6163e-05
1 2 5.6101e-02 -2.6111e-05
1 2 6.3081e-02 -2.6075e-05
1 2 6.4266e-02 -2.6075e-05
1 2 7.2431e-02 -5.1459e-08
1 3 -1.5926e-01 2.7641e-08
1 3 -1.5808e-01 2.7641e-08
1 3 -1.5109e-01 2.7641e-08
1 3 -1.4991e-01 2.7641e-08
1 3 -1.4873e-01 2.7641e-08
1 3 -1.4292e-01 2.7641e-08
1 3 -1.4174e-01 2.7641e-08
1 3 -1.4056e-01 2.7641e-08
1 3 -1.3476e-01 2.7641e-08
1 3 -1.3358e-01 2.7641e-08
1 3 -1.3239e-01 2.7641e-08
1 3 -1.2659e-01 2.7641e-08
1 3 -1.2541e-01 2.7641e-08
1 3 -1.2423e-01 2.7641e-08
1 3 -1.1842e-01 2.7641e-08
1 3 -1.1724e-01 2.7641e-08
1 3 -1.1606e-01 2.7641e-08
1 3 -1.1025e-01 2.7641e-08
1 3 -1.0907e-01 2.7641e-08
1 3 -1.0789e-01 2.7641e-08
1 3 -1.0671e-01 -3.6845e-08
